R02124	C00473 + C00003 <=> C00376 + C00004 + C00080	Flavins Hemes C00038 C14818 C14819 & NADs
R02867	C00081 + C00794 <=> C00104 + C01096	Enzyme
R02868	C00131 + C00794 <=> C00206 + C01096	Enzyme
R00949	C00002 + C00103 => C00008 + C01231	C00002
R04143	C00002 + C03089 => C00008 + C04188	C00002
R02927	C00002 + C00795 <=> C00008 + C01097	C00002
R03766	C00002 + C01906 <=> C00008 + C03606	C00002
R03607	C00002 + C01540 <=> C00008 + C02574	C00002
R02732	C00002 + C05345 => C00008 + C00665	C00002
R02240	C00002 + C00641 => C00008 + C00416	C00305 & C00002
R00767	C00063 + C00085 <=> C00112 + C00354	C14818 C19610 C00305
R00769	C00075 + C00085 <=> C00015 + C00354	C14818 C19610 C00305
R00770	C00081 + C00085 <=> C00104 + C00354	C14818 C19610 C00305
R03237	C00063 + C01097 <=> C00112 + C03785	C14818 C19610 C00305
R03238	C00075 + C01097 <=> C00015 + C03785	C14818 C19610 C00305
R03239	C00081 + C01097 <=> C00104 + C03785	C14818 C19610 C00305
R01967	C00002 + C00330 <=> C00008 + C00362	C00002
R01571	C00020 + C00214 <=> C00212 + C00364	Enzyme
R01568	C00008 + C00214 <=> C00020 + C00364	Enzyme
R03770	C00002 + C01925 <=> C00008 + C03368	C00002
R01737	C00002 + C00257 => C00008 + C00345	C00002
R01012	C00074 + C00184 => C00022 + C00111	C00305
R02136	C00002 + C00379 <=> C00008 + C02895	C00002
R02658	C00002 + C06473 => C00008 + C01218	C00002
R04657	C00002 + C04932 => C00008 + C04919	C00002
R03780	C00002 + C01946 <=> C00008 + C03796	C00002
R01844	C00002 + C02076 <=> C00008 + C05382	C00002
R00850	C00093 + C00031 <=> C00116 + C00092	Enzyme
R03699	C00013 + C15586 <=> C00009 + C05325	Enzyme
R05805	C00008 + C00085 => C00020 + C00354	C00305
R09084	C05345 + C00008 => C05378 + C00020	C00305
R05804	C00008 + C00031 <=> C00020 + C00092	C00305
R09085	C00267 + C00008 => C00668 + C00020	C00305
R09086	C00221 + C00008 <=> C01172 + C00020	C00305
R05634	C11435 + C00002 => C11436 + C00008	C00038 & C00002
R05221	C06508 + C00002 => C06509 + C00008	C00002
R06558	C06508 + C00044 => C06509 + C00035	Enzyme
R01526	C00002 + C00309 <=> C00008 + C00199	C19610 & C00002
R02439	C00002 + C00508 <=> C00008 + C01101	C19610 & C00002
R08574	C00063 + C00255 => C00112 + C00061	C00305 Flavins
R08967	C01132 + C00002 <=> C18060 + C00008	C00305 & C00002
R08962	C00002 + C03136 <=> C00008 + C18055	C00305 & C00002
R08968	C00140 + C00002 => C04501 + C00008	C00305 & C00002
R09729	C00002 + C01925 <=> C00008 + C19850	C00002
R08223	C06481 + C00002 => C16638 + C00008	C00002
R09767	C06024 + C00002 => C19877 + C00008	C00002
R05646	C00002 + C07836 => C00008 + C11472	C00002
R09770	C19878 + C00002 => C19879 + C00008	C00002
R09378	C00002 + C00522 => C00008 + C18911	C00002
R01639	C00002 + C00310 <=> C00008 + C00231	C00002
R09640	C00002 + C19769 + C00001 <=> C00008 + C19770	C00002
R09945	C00002 + C00208 => C00008 + C20237	C00002
R09946	C00002 + C00043 <=> C00008 + C20245	C00002
R06531	C00188 + C00002 => C12147 + C00008	C00002
R01541	C00002 + C00204 => C00008 + C04442	C00002
R03387	C00002 + C01216 => C00008 + C01286	C00002
R06588	C00002 + C12212 => C00008 + C12213	C00002
R01050	C00002 + C00117 <=> C00008 + C01151	C00002
R10657	C00002 + C20761 <=> C00008 + C20762	C00002
R10659	C00063 + C01389 <=> C00112 + C20764	Enzyme
R10970	C00002 + C20830 <=> C00008 + C20831	C00002
R10779	C00418 + C00002 => C20847 + C00008	C00002
R10780	C20847 + C00002 => C20848 + C00008	C00002
R11184	C00002 + C06802 => C00008 + C21156	C00002
R11185	C00002 + C17691 => C00008 + C17692	C00002
R11183	C00002 + C11838 <=> C00008 + C20959	C00002
R01523	C00002 + C00199 => C00008 + C01182	C00002
R11229	C00044 + C01918 <=> C00035 + C21240	Enzyme
R02630	C04261 + C00159 => C00615 + C00275	Enzyme
R08559	C02713 + C04261 => C16698 + C00615	Enzyme
R05199	C04261 + C00140 => C00615 + C00357	C00038
R07671	C04261 + C00072 => C00615 + C16186	Enzyme
R11169	C04261 + C11544 <=> C00615 + C16699	Enzyme
R11170	C04261 + C01674 <=> C00615 + C21152	Enzyme
R02704	C04261 + C00392 => C00615 + C00644	Enzyme
R05820	C04261 + C00794 => C00615 + C01096	Enzyme
R02738	C04261 + C00031 => C00615 + C00668	Enzyme
R05570	C01697 + C04261 => C06311 + C00615	Enzyme
R02780	C01083 + C04261 => C00689 + C00615	Enzyme
R06229	G00293 + C04261 <=> G09795 + C00615	Enzyme
R03232	C04261 + C00095 => C00615 + C01094	C00305
R10407	C03752 + C04261 => C20589 + C00615	Enzyme
R11171	C04261 + C00124 <=> C00615 + C01113	Enzyme
R11172	C04261 + C00185 => C00615 + C04534	Enzyme
R04076	C04261 + C00247 => C00615 + C02888	Enzyme
R04393	C04261 + C00243 => C00615 + C05396	Enzyme
R06237	C04261 + G10504 <=> C00615 + G10517	Enzyme
R04111	C04261 + C00208 => C00615 + C02995	Enzyme
R06236	C04261 + G00275 <=> C00615 + G10519	Enzyme
R11460	C00002 + C02045 <=> C00008 + C21286	C00002
R01567	C00002 + C00214 => C00008 + C00364	C00305 & C00002
R02099	C00002 + C00526 => C00008 + C00365	C00305 & C00002
R08233	C11736 + C00002 => C04242 + C00008	C00305 & C00002
R11461	C00002 + C02022 <=> C00008 + C03604	C00002
R00811	C00089 + C04261 => C16688 + C00615	Enzyme
R11535	C00008 + C00620 <=> C00020 + C01151	C00076 C00305
R11234	C17696 + C00002 => C17697 + C00008	C00002
R11406	C00002 + C21371 <=> C00008 + C21218	C00002
R11536	C00002 + C00503 <=> C00008 + C21294	C00002
R11706	C00002 + C21612 <=> C00008 + C21611	C00002
R11707	C00002 + C03064 <=> C00008 + C21610	C00002
R08124	C16488 + C00002 <=> C16489 + C00008	C00002
R11784	C00002 + C21649 <=> C00008 + C21585	C00002
R02324	C00002 + C03150 => C00008 + C00455	C00002
R11803	C00002 + C21593 <=> C00008 + C03393	C00002
R11024	C02713 + C00002 => C21027 + C00008	C00002
R08480	C00002 + C08312 => C00008 + C07576	C00002
R11933	C00002 + C21762 => C00008 + C21778	C00002
R00509	C00002 + C00224 => C00008 + C00053	C00002
R04928	C00002 + C05686 <=> C00008 + C05696	C00002
R00549	C00002 + C00255 => C00008 + C00061	C00002
R02430	C00002 + C00503 <=> C00008 + C03494	C00002
R01059	C00002 + C00577 => C00008 + C00118	C00002
R00866	C00002 + C00095 => C00008 + C01094	C00002
R03819	C00002 + C02076 <=> C00008 + C06222	C00002
R02245	C00002 + C00418 => C00008 + C01107	C00305 & C00002
R01771	C00002 + C00263 => C00008 + C01102	C00018 & C00002
R00960	2 C00103 => C01231 + C00031	Enzyme
R00550	C00103 + C00255 => C00031 + C00061	Flavins
R01476	C00002 + C00191 <=> C00008 + C05385	C00002
R01980	C00002 + C00333 => C00008 + C04037	C00002
R01754	C00002 + C00259 => C00008 + C03906	C00002
R00516	C00075 + C00475 => C00015 + C00055	Enzyme
R00517	C00044 + C00475 => C00035 + C00055	Enzyme
R00962	C00081 + C00475 => C00104 + C00055	Enzyme
R00967	C00075 + C00299 => C00015 + C00105	Enzyme
R00968	C00044 + C00299 => C00035 + C00105	Enzyme
R00970	C00081 + C00299 => C00104 + C00105	Enzyme
R01548	C00131 + C00475 => C00206 + C00055	Enzyme
R01549	C00131 + C00299 => C00206 + C00105	Enzyme
R01880	C00286 + C00299 => C00361 + C00105	Enzyme
R02091	C00286 + C00475 => C00361 + C00055	Enzyme
R02096	C00459 + C00475 => C00363 + C00055	Enzyme
R02097	C00459 + C00299 => C00363 + C00105	Enzyme
R02327	C00458 + C00299 => C00705 + C00105	Enzyme
R02332	C00460 + C00299 => C01346 + C00105	Enzyme
R02371	C00458 + C00475 => C00705 + C00055	Enzyme
R02372	C00460 + C00475 => C01346 + C00055	Enzyme
R08232	C16633 + C00002 => C16634 + C00008	C00002
R04448	C00002 + C04294 => C00008 + C04327	C00305 & C00002
R03161	C00002 + C01019 => C00008 + C02985	C00002
R01901	C00002 + C00312 <=> C00008 + C03291	C00002
R07127	C00618 + C00002 => C14899 + C00008	C00002
R01573	C00002 + C00216 <=> C00008 + C01112	C00002
R03576	C00002 + C01487 => C00008 + C02962	C00002
R02071	C00002 + C01094 => C00008 + C05378	C00002
R01201	C00002 + C00140 => C00008 + C00357	C00305 & C00002
R01092	C00002 + C00984 => C00008 + C00446	C00002
R02650	C00002 + C00625 <=> C00008 + C00686	C00002
R02705	C00002 + C00645 => C00008 + C04257	C00002
R03841	C02133 + C00738 <=> C00060 + C02672	Enzyme
R08404	C02133 + C00031 <=> C00060 + C00092	Enzyme
R08405	C02133 + C00159 <=> C00060 + C00275	Enzyme
R08406	C02133 + C00095 <=> C00060 + C00085	Enzyme
R08407	C02133 + C00095 <=> C00060 + C01094	Enzyme
R03148	C02306 + C00738 <=> C00014 + C01171	Enzyme
R08514	C02306 + C00031 <=> C00103 + C00014	Enzyme
R02185	C00404 + C00031 <=> C00404 + C00092	Enzyme
R02187	C00404 + C00221 => C00404 + C01172	Enzyme
R02189	C00404 + C00267 => C00404 + C00668	Enzyme
R07279	C00002 + C00137 => C00008 + C04006	C00002
R03384	C00002 + C01214 => C00008 + C01283	C00002
R05626	C00002 + C17558 => C00008 + C17556	C00002
R02225	C00002 + C00413 => C00008 + C01138	C00002
R02321	C00201 + C00881 <=> C00454 + C00239	Enzyme
R02089	C00002 + C00559 => C00008 + C00360	C00002
R02934	C01117 + C02269 <=> C00801 + C00676	Enzyme
R05304	C00801 + C00676 <=> C02269 + C03419	Enzyme
R07341	C00215 + C02269 <=> C00801 + C00676	Enzyme
R01044	C00013 + C00116 <=> C00009 + C00623	Enzyme
R00584	C00013 + C00065 <=> C00009 + C01005	Enzyme
R03315	C00002 + C02067 => C00008 + C01168	C00002
R03944	C00002 + C02446 <=> C00008 + C03715	C00002
R01441	C00002 + C00185 <=> C00008 + C04534	C00002
R06176	C00002 + G00289 <=> G11113 + G10518	C00002
R02227	C00002 + C00413 <=> C00008 + C03731	C00002
R03395	C00002 + C01221 <=> C00008 + C01280	C00002
R02134	C00002 + C00378 => C00008 + C01081	C00002
R00764	C00013 + C00085 <=> C00009 + C00354	C00175 C19609 C19610 C00305
R02073	C00013 + C05345 <=> C00009 + C05378	C00175 C19609 C19610 C00305
R01926	C00319 + C00002 => C06124 + C00008	C00002
R02976	C00002 + C00836 => C00008 + C01120	C00002
R05661	C06892 + C00002 => C06893 + C00008	C00002
R04126	C00002 + C02773 => C00008 + C03968	C00002
R01888	C00002 + C01822 <=> C00008 + C03281	C00002
R03272	C00002 + C01139 <=> C00008 + C01247	C00002
R02980	C00002 + C00839 <=> C00008 + C03016	C00002
R04403	C00002 + C04128 <=> C00008 + C04565	C00002
R04589	C00002 + C04816 <=> C00008 + C04749	C00002
R04555	C00002 + C04632 <=> C00008 + C04768	C00002
R04401	C00002 + C04125 <=> C00008 + C04564	C00002
R04275	C00002 + C03643 <=> C00008 + C04214	C00002
R02625	C00002 + C00615 <=> C00008 + C04261	C00002
R02626	C00002 + C00615 <=> C00008 + C04262	C00002
R11090	C00002 + C00613 <=> C00008 + C21101	C00002
R01517	C00044 + C00197 <=> C00035 + C00236	Enzyme
R00320	C00013 + C00033 <=> C00009 + C00227	Enzyme
R00241	C00002 + C00025 <=> C00008 + C05765	C00002
R04002	C00002 + C02632 <=> C00008 + C03754	C00002
R00150	C00002 + C00014 + C00011 <=> C00008 + C00169	C00002
R01512	C00002 + C00197 <=> C00008 + C00236	C00002
R00480	C00002 + C00049 => C00008 + C03082	C00018 & C00002
R00518	C00002 + C00058 <=> C00008 + C02405	C00002
R01688	C00002 + C00246 <=> C00008 + C02527	C00002
R02575	C00002 + C00581 <=> C00008 + C03166	C00002
R01417	C00002 + C00179 <=> C00008 + C02726	C00002
R11941	C00002 + C00064 + C00001 <=> C00020 + C00009 + C21785	C00002
R01881	C00002 + C00300 => C00008 + C02305	C00002
R00554	C00002 + C00062 => C00008 + C05945	C00002
R03785	C00002 + C01959 => C00008 + C03149	C00002
R03691	C00002 + C01726 <=> C00008 + C02855	C00002
R06976	C00002 + C14177 <=> C00008 + C14178	C00002
R03939	C00002 + C02419 <=> C00008 + C03624	C00002
R04388	C00002 + C04071 <=> C00008 + C04503	C00002
R00141	C00002 + C00014 <=> C00008 + C02306	C00002
R02628	C00074 + C00615 <=> C00022 + C04261	C00305
R02090	C00002 + C00362 <=> C00008 + C00361	C00002
R00140	C03997 + C00002 => C11038 + C00008	C00002
R04267	C00002 + C00676 <=> C00008 + C04232	C00002
R11891	C00002 + C16634 => C00008 + C21748	C00002
R11892	C00002 + C04242 => C00008 + C21750	C00002
R00616	C00002 + C00068 => C00008 + C03028	C00002
R00617	C00002 + C01081 => C00008 + C00068	C00305 & C00002
R02188	C00236 + C00404 <=> C00197 + C00404	Enzyme
R02303	C00002 + C00448 <=> C00008 + C03115	C00002
R04235	C00002 + C03495 <=> C00008 + C04187	C00002
R03245	C00002 + C01107 => C00008 + C01143	C00305 & C00002
R02186	C00621 + C00404 <=> C00110 + C00404	Enzyme
R00158	C00002 + C00105 <=> C00008 + C00015	IronSulfurClusters & C00002
R06836	C01151 + C00002 => C00119 + C00008	C00038 & C00002
R10093	C00002 + C20345 => C00008 + C00129	C00002
R11186	C04574 + C06026 <=> C17556 + C21157	Enzyme
R11319	C00068 + C00008 => C03028 + C00020	C00038 C00305 C14818 C00175 C19610
R11039	C21068 + C00002 => C21069 + C00008	C00305 & C00002
R09850	C20121 + C00063 => C00448 + C00112	Enzyme
R00334	C00002 + C01329 <=> C00008 + C00454	C00002
R00124	C00002 + C00008 <=> C00008 + C00002	C00305 & C00002
R00139	C11038 + C00002 => C11039 + C00008	C00305 & C00002
R00156	C00002 + C00015 <=> C00008 + C00075	C00305 & C00002
R00330	C00002 + C00035 <=> C00008 + C00044	C00305 & C00002
R00331	C00002 + C00454 <=> C00008 + C00201	C00305 & C00002
R00570	C00002 + C00112 <=> C00008 + C00063	C00305 & C00002
R00722	C00002 + C00104 <=> C00008 + C00081	C00305 & C00002
R01137	C00002 + C00206 <=> C00008 + C00131	C00305 & C00002
R01857	C00002 + C00361 <=> C00008 + C00286	C00305 & C00002
R02093	C00002 + C00363 <=> C00008 + C00459	C00305 & C00002
R02326	C00002 + C00705 <=> C00008 + C00458	C00305 & C00002
R02331	C00002 + C01346 <=> C00008 + C00460	C00305 & C00002
R03530	C00002 + C01344 <=> C00008 + C01345	C00305 & C00002
R11894	C00002 + C21748 => C00008 + C21749	C00305 & C00002
R11895	C00002 + C21750 => C00008 + C21751	C00305 & C00002
R00332	C00002 + C00144 <=> C00008 + C00035	C00002
R01049	C00002 + C00117 <=> C00020 + C00119	C00305 & C00002
R00619	C00002 + C00378 => C00020 + C00068	C00002
R03503	C00002 + C01300 => C00020 + C04807	C00305 & C00002
R03258	C00002 + C01117 <=> C00020 + C04292	C00002
R00502	C00075 + C00446 <=> C00013 + C00052	C00038
R01471	C00075 + C03737 <=> C00013 + C00190	Enzyme
R00955	C00029 + C00446 <=> C00103 + C00052	C00038
R00885	C00044 + C00636 <=> C00013 + C00096	C00175
R01890	C00063 + C00588 => C00013 + C00307	Enzyme
R02590	C00063 + C06459 => C00013 + C05674	Enzyme
R00883	C00035 + C00636 <=> C00009 + C00096	C00305
R00416	C00075 + C04501 => C00013 + C00043	C00305
R02328	C00459 + C00103 => C00013 + C00842	C00305
R00948	C00002 + C00103 <=> C00013 + C00498	C00002
R03149	C00201 + C00991 <=> C00013 + C01600	Enzyme
R03318	C00044 + C01171 <=> C00013 + C01581	Enzyme
R02329	C00459 + C00446 <=> C00013 + C02097	Enzyme
R00956	C00063 + C00103 <=> C00013 + C00501	C00305
R00954	C00044 + C00103 <=> C00013 + C00394	Enzyme
R01052	C00008 + C00117 <=> C00009 + C00301	Enzyme
R03142	C00008 + C00991 <=> C00009 + C01547	Enzyme
R08515	C00008 + C00103 <=> C00009 + C00498	Enzyme
R03143	C00454 + C00991 <=> C00009 + C01599	Enzyme
R03351	C00063 + C01187 => C00013 + C04121	C00305
R00856	C00063 + C00093 => C00013 + C00513	Enzyme
R00529	C00002 + C00059 <=> C00013 + C00224	C00018 & C00002
R04929	C00002 + C05697 => C00013 + C05686	C00018 & C00002
R02921	C00063 + C01068 <=> C00013 + C00789	Enzyme
R01799	C00063 + C00416 => C00013 + C00269	Enzyme
R03473	C00002 + C01281 <=> C00013 + C01299	C00305 & C00002
R01117	C00063 + C00270 <=> C00013 + C00128	C19610 C00305
R02599	C00063 + C00591 <=> C00013 + C01064	C19610 C00305
R04215	C00063 + C03410 <=> C00013 + C03691	C19610 C00305
R01381	C00075 + C05385 <=> C00013 + C00167	Enzyme
R00012	2 C00044 <=> C00013 + C01261	Enzyme
R02432	C00201 + C00505 <=> C00013 + C03565	Enzyme
R09047	C00002 + C01917 <=> C00013 + C18136	C00002
R02226	C00002 + C00413 <=> C00013 + C03462	C00002
R00379	C00677 + C00039 <=> C00013 + C00039	C00018 C19610 C00305 Hemes
R00530	C00008 + C00059 <=> C00009 + C00224	Enzyme
R01619	C00224 + C00014 <=> C03851 + C00059	Enzyme
R07285	C00066 + C00009 <=> C00066 + C00454	C00038 C00305
R03375	C00063 + C01210 <=> C00013 + C03486	Enzyme
R01504	C00002 + C00196 <=> C00013 + C04030	C00002
R04733	C00075 + C05250 <=> C00013 + C05326	C00305
R00441	C00044 + C00046 <=> C00013 + C00046	IronSulfurClusters C00038 C00305
R00442	C00063 + C00046 => C00013 + C00046	IronSulfurClusters C00038 C00305
R00443	C00075 + C00046 => C00013 + C00046	IronSulfurClusters C00038 C00305
R00444	C00201 + C00046 <=> C00013 + C00046	IronSulfurClusters C00038 C00305
R10813	C00201 <=> C20864 + C00013	IronSulfurClusters C00038 C00305
R05633	C11434 + C00063 => C11435 + C00013	C00305 C19610 C00038 C00175 C00076 C19609 C14818 C00070 C13884 C01413 C06696
R10706	C19771 + C03688 <=> C00229 + C00013	Enzyme
R05222	C06509 + C00044 => C06510 + C00013	IronSulfurClusters & Flavins
R03077	C00075 + C03906 <=> C00013 + C00935	Enzyme
R08845	C00075 + C00991 <=> C00013 + C05227	Enzyme
R08057	2 C00044 <=> C16463 + 2 C00013	C00305
R08966	C00063 + C04638 => C00013 + C18059	C00305
R09397	C19156 + C00044 => C19155 + C00013	Enzyme
R00375	C00131 + C00039 <=> C00013 + C00039	C00018 C19610 C00305 Hemes
R00376	C00286 + C00039 <=> C00013 + C00039	C00018 C19610 C00305 Hemes
R00377	C00458 + C00039 => C00013 + C00039	C00018 C19610 C00305 Hemes
R00378	C00459 + C00039 => C00013 + C00039	C00018 C19610 C00305 Hemes
R11029	C11039 => C21031	C00018 C19610 C00305 Hemes
R05644	C00002 + C07838 => C00013 + C06397	C00002
R09772	C19880 + C00044 => C19881 + C00013	Enzyme
R09382	C02211 + 2 C00063 + C00002 <=> C19085 + 3 C00013	C19609 & C00305 & C00002
R09383	C02211 + C00063 <=> C19078 + C00013	C19609 & C00305
R09384	C19078 + C00063 <=> C19080 + C00013	C19609 & C00305
R09386	C19080 + C00002 <=> C19085 + C00013	C19609 & C00305 & C00002
R07459	C15810 + C00002 => C15813 + C00013	C00038 & C00002
R09669	C00063 + C04006 => C00013 + C19794	C00305
R09726	C00002 + C05924 => C00013 + C19848	C00002
R11582	C18237 + C00063 => C21485 + C00013	C19610 C00305
R11581	C18237 + C00044 => C19871 + C00013	C19610 C00305
R00437	C00046 + C00009 <=> C00046 + C00008	C19610 C00305
R00438	C00046 + C00009 <=> C00046 + C00015	C19610 C00305
R00439	C00046 + C00009 <=> C00046 + C00035	C19610 C00305
R00440	C00046 + C00009 <=> C00046 + C00112	C19610 C00305
R07282	C00046 + C00009 <=> C00046 + C00454	C19610 C00305
R09843	C20082 + C00063 => C20083 + C00013	C00305
R10182	C00063 + C20418 => C20419 + C00013	Enzyme
R10183	C00075 + C18060 <=> C00013 + C00203	Enzyme
R11203	C20864 + C00035 <=> C00013 + C02031	Enzyme
R03474	C01299 + C00009 <=> C00008 + C01281	C00305
R00289	C00075 + C00103 <=> C00013 + C00029	C00305
R11396	C00063 + C21333 <=> C00013 + C21334	Enzyme
R11237	C21209 + C00201 => C21210 + C00013	C00305
R11246	C21206 + C00201 => C21207 + C00013	C00305
R11402	C00044 + C21367 => C00013 + C21368	C00305
R11441	C00063 + C20934 <=> C00013 + C21384	Enzyme
R08867	C06456 + C00063 => C17945 + C00013	Enzyme
R11554	C00002 + C03986 <=> C00013 + C21460	C00002
R11025	C21027 + C00075 => C01050 + C00013	Enzyme
R02057	C00570 + C00641 => C00055 + C00350	Enzyme
R04920	C05673 + C00641 => C00055 + C05675	Enzyme
R06364	C00570 + C03201 => C00055 + C04475	Enzyme
R07384	C04756 + C00055 <=> C03454 + C00570	Enzyme
R01929	C00307 + C00319 => C00055 + C03640	Enzyme
R01802	C00269 + C00137 => C00055 + C01194	Enzyme
R04042	C00513 + C02768 <=> C00055 + C02768	Enzyme
R05629	C04702 + C17556 => C00105 + C04851	C19610 C00305
R05630	C04882 + C17556 => C00105 + C05897	C19610 C00305
R11621	C21502 + C00789 <=> C21508 + C00055	Enzyme
R01007	C00043 + C00110 <=> C00105 + C04500	Enzyme
R05969	C00043 + C00110 => C00105 + G00001	Enzyme
R00504	C00052 + C00043 <=> C00105 + C04739	Enzyme
R04179	C00029 + C03268 <=> C00105 + C04645	Enzyme
R04511	C00344 + C04566 <=> C00641 + C04809	Enzyme
R05081	C00344 + C06040 => C00641 + C06041	Enzyme
R10849	C00344 + C06365 => C00641 + C20897	Enzyme
R03110	C00307 + C03454 => C00055 + C00958	Enzyme
R05165	C06367 => C06368 + C00011	Enzyme
R08868	C06367 <=> C17946	Enzyme
R08869	C17946 <=> C06368 + C00011	Enzyme
R05794	C00269 + C00114 => C00055 + C00157	C19610
R05223	C00194 + C00144 => C06510 + C05775	C00305 & Cobalamins
R11174	C06510 + C04778 <=> C00144 + C21153	C00305
R09398	C19154 + C19155 => C19153 + C00144	C00305
R01891	C00307 + C00195 => C00055 + C00550	Enzyme
R09641	C00029 + C17556 <=> C00105 + C19772	Enzyme
R08856	C00043 + C17556 <=> C01289 + C00105	C19610 C00305
R09670	C19794 + C04006 => C00055 + C19799	C00305
R10137	C00043 + C02970 <=> C00105 + C20390	C19610 C00305
R10184	C20357 + C20420 <=> C00105 + C20421	Enzyme
R10185	C00002 + C20396 => C20422 + C00147	C00002
R10255	C18059 + C00065 => C00055 + C20466	Enzyme
R10441	C20627 + C00065 <=> C00055 + C20628	Enzyme
R10464	C20627 + C04006 <=> C00055 + C20642	C19610
R02563	C00570 + C00065 => C00055 + C03872	Enzyme
R10465	C00203 + C17556 <=> C00105 + C20620	Enzyme
R02030	C00344 + C00269 => C05980 + C00055	Enzyme
R11204	C00350 + C06026 <=> C00641 + C21173	C00076
R11205	C00350 + C06025 <=> C00641 + C21174	C00076
R11555	C00350 + C06026 <=> C00165 + C21461	Enzyme
R11556	C00350 + C06026 <=> C00165 + C21462	Enzyme
R11557	C00350 + C21461 <=> C00165 + C21463	Enzyme
R11558	C00513 + C04881 <=> C00055 + C21464	Enzyme
R11612	C00513 + C21464 <=> C00055 + C21502	Enzyme
R11613	C00789 + C21464 <=> C00055 + C21503	Enzyme
R11614	C00789 + C21503 <=> C00055 + C21504	Enzyme
R01801	C00269 + C00093 => C00055 + C03892	Enzyme
R01535	C00052 + C17556 <=> C00105 + C04507	Enzyme
R01625	C00010 + C03688 => C00054 + C00229	C00305 & C00010
R01800	C00269 + C00065 => C00055 + C02737	Enzyme
R03924	C00096 + C02347 <=> C00144 + C16687	Enzyme
R00206	C00002 + C00022 + C00009 => C00020 + C00074 + C00013	C00305 & C00002
R00199	C00002 + C00022 + C00001 => C00020 + C00074 + C00009	C00305 & C00002
R03595	C00002 + C01528 + C00001 => C00020 + C05172 + C00009	C00305 & C00002
R04312	C00013 + C03788 <=> C00009 + C04391	Enzyme
R01931	C00320 + C00177 => C00094 + C01755	Enzyme
R10247	C11437 + C15809 + C15814 => C20246 + C15810 + 2 C00001	C00305 Flavins
R09395	C18239 + 2 C15814 => C05924 + 2 C15810	Enzyme
R08700	C00868 + C15812 + C00002 <=> C17322 + C15811 + C00020 + C00013	C00002
R03105	C00957 + C00094 => C00320 + C00022	Enzyme
R03106	C01326 + C00957 <=> C01755 + C00022	Enzyme
R01875	C00320 + 2 C00051 + C00080 <=> C00094 + C00127 + C00283	Enzyme
R05072	C00320 + C00950 + C00080 => C00094 + C00283 + C06484	Molybdopterin & IronSulfurClusters
R07460	C15811 + C00097 => C15812 + C00041	C00018
R11528	C00097 + C02743 <=> C00041 + C21440	C00018
R11529	C15812 + C02743 <=> C15811 + C21440	C00018
R07767	C16236 + 2 C17023 + 2 C00019 => C16237 + 2 C00073 + 2 C05198	IronSulfurClusters & C00019
R07768	C05752 + 2 C17023 + 2 C00019 => C16239 + 2 C00073 + 2 C05198	IronSulfurClusters & C00019
R01242	C00053 + C15584 <=> C00054 + C00850	Enzyme
R03138	C00053 + C00982 <=> C00054 + C02555	Enzyme
R03700	C00053 + C01747 <=> C00054 + C02744	Enzyme
R00535	C00053 + C00951 => C00054 + C08357	Enzyme
R00536	C00053 + C05299 => C00054 + C08358	Enzyme
R00537	C00053 + C05302 => C00054 + C08359	Enzyme
R02350	C00053 + C00468 => C00054 + C02538	Enzyme
R03946	C00053 + C02453 <=> C00054 + C02590	Enzyme
R01236	C00053 + C00145 <=> C00054 + C02885	Enzyme
R02839	C00053 + C00735 <=> C00054 + C02822	Enzyme
R04643	C00053 + C04909 <=> C00054 + C04920	Enzyme
R00629	C00069 + C00053 <=> C02000 + C00054	Enzyme
R03405	C00053 + C01227 => C00054 + C04555	Enzyme
R08977	C00187 + C00053 => C18043 + C00054	Enzyme
R08978	C01953 + C00053 => C18044 + C00054	Enzyme
R02996	C00850 + C15584 <=> C15584 + C00850	Enzyme
R02159	C00053 + C00389 => C00054 + C00616	Enzyme
R02632	C00053 + C00616 => C00054 + C01155	Enzyme
R02633	C00053 + C00616 => C00054 + C01156	Enzyme
R03289	C00053 + C01155 => C00054 + C03897	Enzyme
R06809	C01156 + C00053 => C03898 + C00054	Enzyme
R07797	C00053 + C16258 <=> C00054 + C16259	Enzyme
R07798	C00053 + C16260 <=> C00054 + C16261	Enzyme
R07289	C00053 + C05466 <=> C00054 + C15559	Enzyme
R10655	C00053 + C20759 <=> C00054 + C12016	Enzyme
R10971	C00053 + C01083 <=> C00054 + C20985	Enzyme
R01027	C00053 + C00114 <=> C00054 + C00919	Enzyme
R04476	C00053 + C04426 <=> C00054 + C04589	Enzyme
R02122	C00053 + C17141 <=> C00054 + C17142	Enzyme
R04213	C00053 + C03404 <=> C00054 + C04201	Enzyme
R00928	C00024 + C00163 <=> C00033 + C00100	Enzyme
R01449	C00827 + C00163 <=> C00186 + C00100	Enzyme
R05508	C00827 + C00033 => C00186 + C00024	Enzyme
R01323	C00024 + C00158 <=> C00033 + C00566	Enzyme
R02955	C00024 + C00815 <=> C00033 + C01011	Enzyme
R03153	C00024 + C02614 <=> C00033 + C01011	Enzyme
R03884	C00024 + C02214 <=> C00033 + C02411	Enzyme
R04000	C00024 + C02630 <=> C00033 + C03058	Enzyme
R05509	C00024 + C00511 => C00033 + C00894	Enzyme
R02084	C00091 + C03761 <=> C00042 + C00356	Enzyme
R04057	C00024 + C02804 <=> C00033 + C03237	Enzyme
R05588	C09816 + C00091 => C09817 + C00042	Enzyme
